cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
1496;20150400;201504;0;Avda. Crisólogo Larralde 2551;;Avda. Crisólogo Larralde 2551;Inst. San Francisco de Asís;I San Francisco de Asís;4702-8960;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;12;SAAVEDRA;HTAL. DR. PIROVANO;99403.8;108824;-58.4698;-34.5497
1511;20161000;201610;0;Mcal. Antonio José de Sucre 3668;;Mariscal Antonio José de Sucre 3668;Inst. Sta. Margarita;I Sta Margarita;4551-2942;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;99624.8;106428;-58.4674;-34.5713
1493;20041500;200415;0;Conesa 1846;;Conesa 1846;Inst. Incorporado Patrocinio de San José;Patrocinio de San José;4784-4500;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;100267;106817;-58.4604;-34.5678
1524;20150600;201506;0;Avda. Olazábal 1440;;Avda. Olazábal 1440;Inst. Sta. Ana y San Joaquín;I Sta Ana y San Joaquín;4783-9007;IniCom - PriCom - MedCom - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101349;108293;-58.4486;-34.5545
1530;20127600;201276;0;Roque Pérez 4334;;Roque Pérez 4334;Inst. La Salette;I La Salette;4542-2389/2215;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;12;SAAVEDRA;HTAL. DR. PIROVANO;98156.6;108915;-58.4834;-34.5489
1167;20212700;202127;0;Paso 51;;Paso 51;Inst. Argentino Gallego;I Arg Gallego;4954-6637;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105509;102218;-58.4032;-34.6093
1118;20207900;202079;0;Dr. Tomás Manuel de Anchorena 719;;Dr. Tomás Manuel de Anchorena 719;Inst. de Educación Superior Toratenu;I Educ Superior Toratenu;4961-5255/4656 int. 140;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;104990;103193;-58.4089;-34.6005
1149;20205300;202053;0;Guardia Vieja 3983;;Guardia Vieja 3983;Jardín Retoño;J Retoño;4864-8853 4866-4615;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103950;103176;-58.4202;-34.6006
2296;20211600;202116;0;Avda. Dorrego 1898;;Avda. Dorrego 1898;Inst. Buenos Aires de Comunicación;I BA de Comunicación;3708-0960;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;13;COLEGIALES;HTAL. DR. PIROVANO;101968;105466;-58.4419;-34.58
1015;20074100;200741;0;Ayacucho 243;;Ayacucho 243;Inst. San Luis Gonzaga;I San Luis Gonzaga;4953-8430;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106271;102507;-58.3949;-34.6066
1229;20056800;200568;0;Perú 759;;Perú 759;Inst. Industrial Luis A. Huergo;I Industrial Luis A Huergo;4362-9428/9964;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;SAN TELMO;HTAL. DR. C. ARGERICH;108137;101386;-58.3746;-34.6167
2195;20222400;202224;0;Padre Canavery 1331;;Padre Canavery 1331;Inst. Colina de Roble;I Colina de Roble;4703-4304;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;NUÑEZ;HTAL. DR. PIROVANO;100681;109789;-58.4559;-34.541
1051;20070000;200700;0;Montevideo 1050;;Montevideo 1050;Inst. Champagnat;I Champagnat;4811-0814;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106720;103604;-58.3901;-34.5968
1060;20105400;201054;0;Paraguay 1766;;Paraguay 1766;Inst. del Carmen;I del Carmen;4812-0739;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106491;103381;-58.3925;-34.5988
1073;20069000;200690;0;Riobamba 650;Ayacucho 665;Ayacucho 665;Inst. de La Salle;I de La Salle;4374-6449 4373-2760;IniCom - PriCom - PriEsp - MedCom - MedEsp - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106331;103084;-58.3943;-34.6015
1019;20169900;201699;0;Azcuénaga 158;Bartolomé Mitre 2455;Bartolomé Mitre 2455;Inst. San José;I San José;4951-4303;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105739;102373;-58.4007;-34.6079
1063;20056200;200562;0;Paraguay 834;;Paraguay 834;Inst. San Maron;I San Marón;4311-7299 4312-8348 Fax;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107747;103491;-58.3788;-34.5978
1338;20068500;200685;0;Yatay 261;;Yatay 261;Inst. Privado Argentino Japones en Buenos Aires;I Priv Argentino Japones en BA;4983-3310;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;5;ALMAGRO;HTAL. DR. C.G. DURAND;103151;102185;-58.429;-34.6096
1331;20010500;200105;0;Yerbal 351;;Yerbal 351;Inst. Tobar Garcia;I Tobar Garcia;4901-5081 4903-3639;PriEsp - Otras;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102567;101446;-58.4353;-34.6162
1447;20101100;201011;0;Juan Ramírez de Velazco 748;Acevedo 566;Juan Ramírez de Velazco 748;Colegio Paideia;Col Paideia;4855-3136/4676;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102248;103605;-58.4388;-34.5968
1043;20003500;200035;0;Juncal 1264;;Juncal 1264;Jardín de Infantes El Centavo;JI El Centavo;4812-1178;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107140;104030;-58.3855;-34.5929
1068;20137700;201377;0;Pte. José Evaristo Uriburu 1269;;Pte. José Evaristo Uriburu 1269;Jardín de Infantes Cinderella;JI Cinderella;4821-6121;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106033;103979;-58.3975;-34.5934
1046;20064200;200642;0;Laprida 1871;;Laprida 1871;Escuela Primaria Septiembre;Esc Prim Septiembre;4805-7460;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;105705;104482;-58.4011;-34.5889
1049;20069200;200692;0;Lavalle 2083;;Lavalle 2083;Inst. Tea y Deportea;I Tea y Deportea;4374-6751;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106113;102892;-58.3967;-34.6032
1018;20185600;201856;0;Ayacucho 760;;Ayacucho 760;La Gotita de Agua;La Gotita de Agua;4371-0016 4374-2941;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106186;103220;-58.3959;-34.6002
1079;20186000;201860;0;Suipacha 7;;Suipacha 7;Escuela Superior de Ciencias Deportivas;E Sup de Ciencias Deportivas;4345-4905/4895/0247;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107719;102335;-58.3791;-34.6082
1062;20186600;201866;0;Paraguay 723;;Paraguay 723;Catalinas;Catalinas;4312-4685;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107899;103520;-58.3772;-34.5975
1075;20204500;202045;0;Rodríguez Peña 575;;Rodríguez Peña 575;Superior Dante Alighieri;Superior Dante Alighieri;4371-2480/9692;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106622;102988;-58.3911;-34.6023
1111;20208500;202085;0;Riobamba 1059;;Riobamba 1059;Centro Argentino de Educación Permanente CAEP;CAEP;4372-7422;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106302;103634;-58.3946;-34.5965
1025;20208200;202082;0;Bartolomé Mitre 739;;Bartolomé Mitre 739;Inst. Superior Educativo de la Camara de Com., Indus. y Prod. R.A.;I Sup Educ Cámara de Comercio;4342-8252 4328-6816;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107913;102477;-58.377;-34.6069
1039;20196200;201962;0;Viamonte 1475;;Viamonte 1475;Cultural Inglesa de Buenos Aires;Cultural Inglesa de Bs As;4374-4643 4371-7448;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106935;103184;-58.3877;-34.6005
1065;20212000;202120;0;Paraná 660 / 662;;Paraná 662 1° piso;Colegio Superior de Arte del Teatro y la Comunicación;Col Sup Arte del Teatro y la Comunicación;4372-8386;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106890;103129;-58.3882;-34.601
1077;20211900;202119;0;Sarmiento 2210;;Sarmiento 2210 1° B;Escuela Taller Imagen y Sonido;Esc Taller Imagen y Sonido;4954-4300;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105977;102566;-58.3981;-34.6061
1072;20211500;202115;0;Avda. Corrientes 2037;;Avda. Corrientes 2037;Inst. Leonardo Da Vinci;I Leonardo Da Vinci;5032-0055;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106182;102761;-58.3959;-34.6044
1236;20211400;202114;0;Pichincha 467;;Pichincha 467;Inst. Terciario de Capacitación, Actualización y Perfeccionamiento Docente;I Terc de C A y P Docente;4308-6046;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105864;101599;-58.3994;-34.6148
1110;20219300;202193;0;Bartolomé Mitre 1970;;Bartolomé Mitre 1970;Centro de Estudios Organizacionales;C E Organizacionales;4951-7030/7680;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106313;102328;-58.3945;-34.6083
1054;20215100;202151;0;Pte. José Evaristo Uriburu 353;;Pte. José Evaristo Uriburu 353 1° piso;Inst. Escuela Tea Imagen;I Esc Tea Imagen;4952-6828 4954-0557;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105993;102656;-58.398;-34.6053
1237;20208900;202089;0;México 1660;;México 1660;Inst. Terciario Privado De la Rivera;I Terc Priv De la Rivera;4362-4352;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;106741;101503;-58.3898;-34.6157
1005;20123300;201233;0;Avda. Callao 542;;Avda. Callao 542;Colegio del Salvador;Col del Salvador;4374-5653/7 4371-7997;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106476;102951;-58.3927;-34.6026
1034;20109600;201096;0;Esmeralda 759;;Esmeralda 759;CONSUDEC;CONSUDEC;4326-3834/36/38;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107813;103286;-58.3781;-34.5996
1081;20005800;200058;0;Tte. Gral. Juan Domingo Perón 1862;;Tte. Gral. Juan Domingo Perón 1862;Colegio Secundario Santo Tomás de Aquino;Sto Tomás de Aquino;4371-2238/2093;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106449;102472;-58.393;-34.607
1045;20057200;200572;0;Juncal 2131;;Juncal 2131;Inst. Padre Luis M. Etcheverry Boneo;I Padre L M Etcheverry Boneo;4822-3687;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106009;104059;-58.3978;-34.5927
1132;20204400;202044;0;Avda. Cnel. Díaz 1894;;Avda. Cnel. Díaz 1894;Ser Feliz;Ser Feliz;4821-4699;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;14;PALERMO;HTAL. J.A.FERNANDEZ;104856;104451;-58.4104;-34.5891
111;20218300;202183;0;Bulnes 1131;;Bulnes 1131 1° piso;Inst. Secundario para Adultos UPSRA;I Sec p/Adultos UPSRA;4865-7097;MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104223;103410;-58.4173;-34.5985
1165;20091200;200912;0;Paraguay 3925;;Paraguay 3925;Colegio Guadalupe;Col Guadalupe;4824-5641/6093;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;14;PALERMO;HTAL. J.A.FERNANDEZ;104142;104440;-58.4182;-34.5892
1128;20294400;202944;0;Billinghurst 1355;;Billinghurst 1355;Colegio Nuevo Guido Spano;Nvo Guido Spano;;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;104607;103872;-58.4131;-34.5944
2368;20146700;201467;0;Constitución 3156;;Constitución 3156;Inst. 9 de Julio;I 9 de Julio;4963-2619 4961-8233;MedCom - MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;6;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;104927;100190;-58.4096;-34.6275
1159;20122100;201221;0;Lavalle 3761;;Lavalle 3761;Inst. William C. Morris;I William C Morris;4862-1419;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;104108;103292;-58.4185;-34.5996
1131;20150700;201507;0;Charcas 3034;;Charcas 3034;Inst. Vocacional Argentino;I Vocacional Argentino;4821-5268/2412;MedCom - MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;104998;104011;-58.4088;-34.5931
1162;20122500;201225;0;Mario Bravo 563;;Mario Bravo 563;Inst. Inmaculada Concepción;I Inmaculada Concepción;4862-1635;IniCom - PriCom - MedCom - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104294;102938;-58.4165;-34.6028
1171;20009500;200095;0;República Dominicana 3586;;República Dominicana 3586;Inst. Divino Corazón;I Divino Corazón;4823-8452;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;14;PALERMO;HTAL. J.A.FERNANDEZ;104386;104391;-58.4155;-34.5897
1124;20042000;200420;0;Avda. Corrientes 4471;;Avda. Corrientes 4471;Inst. Casa de Jesus;I Casa de Jesús;4862-5254;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103235;102990;-58.428;-34.6023
1147;20092100;200921;0;Gral. Lucio Norberto Mansilla 2588;;Gral. Lucio Norberto Mansilla 2588;Inst. de los Angeles Custodios;I de los Angeles Custodios;4961-8992/4872;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105416;103656;-58.4043;-34.5963
1143;20030700;200307;0;Francisco Acuña de Figueroa 855;;Francisco Acuña de Figueroa 855;Inst. Betania;I Betania;4863-0705;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103776;103131;-58.4221;-34.601
1173;20125600;201256;0;San Luis 3358;;San Luis 3358;Inst. Ntra. Sra. del Valle;I Ntra Sra del Valle;4862-2515;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104616;103315;-58.413;-34.5994
1141;20091800;200918;0;Francisco Acuña de Figueroa 1742;;Francisco Acuña de Figueroa 1742;Centro Educativo Arquidiocesano Espíiritu Santo;CE A Espíritu Santo;4863-6362;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;14;PALERMO;HTAL. J.A.FERNANDEZ;103921;104242;-58.4206;-34.591
1150;20071800;200718;0;Guise 1979;;Guise 1979;Inst. Corazón de María;I Corazón de María;4822-0863;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;14;PALERMO;HTAL. J.A.FERNANDEZ;104688;104338;-58.4122;-34.5901
1140;20040200;200402;0;Avda. Estado de Israel 4230;;Avda. Estado de Israel 4230;Inst. Benito Nazar;I Benito Nazar;4862-4993;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103480;103467;-58.4254;-34.598
1138;20017400;200174;0;Ecuador 928;;Ecuador 928;Escuela Religiosa Israelita Argentina;Esc Religiosa Israelita Argentina;4962-6423/2301;PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105236;103336;-58.4062;-34.5992
1126;20097400;200974;0;Bartolomé Mitre 3443;;Bartolomé Mitre 3443;Inst. Tierra Santa;I Tierra Santa;4861-2067 4865-5845;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104413;102214;-58.4152;-34.6093
1172;20173700;201737;0;San Luis 3341;;San Luis 3341;Inst. María Inmaculada;I María Inmaculada;4862-0372 4865-8706;MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104642;103344;-58.4127;-34.5991
1134;20029500;200295;0;Dr. Tomás Manuel de Anchorena 1553;;Dr. Tomás Manuel de Anchorena 1553;Inst. Mercedes Pacheco;I Mercedes Pacheco;4822-0508 4821-6032;PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105474;104114;-58.4036;-34.5922
1158;20092200;200922;0;Laprida 1659;Dr. Tomás de Anchorena 1654;Laprida 1659;Inst. Río de la Plata;I Río de la Plata;4822-9496/2032;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105476;104269;-58.4036;-34.5908
1133;20086800;200868;0;Dr. Norberto Quirno Costa 1260;;Dr. Norberto Quirno Costa 1260;Inst. Edmundo de Amicis;I Edmundo de Amicis;4964-0513 4963-9467;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105303;103775;-58.4055;-34.5952
1033;20091400;200914;0;Tte. Gral. Juan Domingo Perón 2461;;Tte. Gral. Juan Domingo Perón 2461;Inst. Natan Gesang;I Natan Gesang;4963-8555/6 4951-3275;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105677;102431;-58.4014;-34.6073
