cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
11;20194300;201943;0;Julián Alvarez 2849;;Julián Alvarez 2849;Centro Educativo Complementario de Educación Plástica Nº 01;CEC Plástica 01;4824-7598;Otras;Centro Educ. Complementario de Plástica;1;Dir de Educación Primaria;1;14;PALERMO;HTAL. J.A.FERNANDEZ;104785;104981;-58.4111;-34.5844
12;20012000;200120;0;San Martín 458;;San Martín 458;Esc. Primaria Común Nº 13 Gral. San Martín;EPjc 13;4394-5932 4322-0596;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108193;102948;-58.374;-34.6027
12;20019700;200197;0;San Martín 458;;San Martín 458;Centro Educativo de Nivel Secundario N° 46;CENS 46;4394-5932;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108193;102948;-58.374;-34.6027
13;20058000;200580;0;Sarmiento 2250;;Sarmiento 2250;Jardín de Infantes Nucleado B (EPCjc 14/01º) [Sede];JIN B (14) (s);4952-7059;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105931;102563;-58.3986;-34.6062
13;20057800;200578;0;Sarmiento 2250;;Sarmiento 2250;Esc. Primaria Común Nº 14 Cornelio Saavedra;EPjc 14;4951-0834;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105931;102563;-58.3986;-34.6062
13;20197000;201970;0;Sarmiento 2250;;Sarmiento 2250;CENOF Centro Sarmiento;CENOF Sarmiento;4951-0834/4952-7059;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105931;102563;-58.3986;-34.6062
14;20064700;200647;0;Juncal 3131;Juncal 3185;Juncal 3185;Jardín de Infantes Común Nº 03/01º;JIC 03/01;4801-0298;IniCom;JIC (Jardín de Infantes Común);1;Dir de Educación Inicial;1;14;PALERMO;HTAL. J.A.FERNANDEZ;105002;104837;-58.4088;-34.5857
88;20198100;201981;0;Avda. Angel Gallardo 250;Juana de Ibarbourou 1080 - Avda. Angel Gallardo S/N;Avda. Angel Gallardo 246;CENOF Centro Angel Gallardo;CENOF A Gallardo;4863-2923 4867-2749;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;2;6;CABALLITO;HTAL. DR. C.G. DURAND;102532;102800;-58.4357;-34.604
89;20097501;200975;1;Mario Bravo 234;Mario Bravo 242;Mario Bravo 234;Jardín de Infantes Nucleado D (EPCjc 18/02º);JIN D (18);4861-5527;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104195;102367;-58.4176;-34.6079
89;20023600;200236;0;Mario Bravo 234;Mario Bravo 242;Mario Bravo 234;Esc. Primaria Común Nº 18 Alejandro Carbo;EPjc 18;4861-5527;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104195;102367;-58.4176;-34.6079
268;20230500;202305;0;Avda. Manuel Montes de Oca 40;;Avda. Manuel Montes de Oca 40;Esc. Hospitalaria Nº 03 Dr. Pedro de Elizalde;EH 03;4362-0713;IniEsp - PriEsp;Escuela Hospitalaria;1;Dir de Educación Especial;5;4;BARRACAS;HTAL. DR. C. ARGERICH;107871;100029;-58.3775;-34.629
2351;20184524;201845;24;Avda. Gral. Dellepiane 4901 Barrio Copello;;Avda. Gral. Dellepiane 4901 Barrio Copello;Centro de Alfabetización, Educación Básica y Trabajo N° 86 C Cultural B° Copello;CAEByT 86;;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;13;8;VILLA LUGANO;HTAL. DR. P. PIÑERO;98968.2;96049.8;-58.4746;-34.6649
145;20079400;200794;0;Chile 1371;Chile 1379;Chile 1371;Esc. Primaria Común Nº 13 Provincia de Santiago del Estero;EPjs 13;4383-6001;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;107135;101407;-58.3855;-34.6166
277;20159862;201598;62;Pepirí 135;;Pepirí 135;Centro Educativo de Nivel Primario N° 58 - 61 y 27;CENP 58-61-27;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;105000;98856.6;-58.4088;-34.6396
226;20159601;201596;1;Avda. Manuel Montes de Oca 439;Avda. Manuel Montes de Oca 455;Avda. Manuel Montes de Oca 439;Jardín de Infantes Nucleado A (EPCjs 03/05º);JIN A (03);4307-6979;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108024;99499.5;-58.3758;-34.6337
226;20047000;200470;0;Avda. Manuel Montes de Oca 439;Avda. Manuel Montes de Oca 455;Avda. Manuel Montes de Oca 439;Esc. Primaria Común N° 03 Bernardo de Irigoyen;EPjs 03;4307-6979;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108024;99499.5;-58.3758;-34.6337
226;20195100;201951;0;Avda. Manuel Montes de Oca 439;Avda. Manuel Montes de Oca 455;Avda. Manuel Montes de Oca 439;Esc. de Música N° 05;EMus 05;4307-6979;Otras;Escuela de Música - Primaria;1;Dir de Educación Primaria;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108024;99499.5;-58.3758;-34.6337
227;20061701;200617;1;Solís 1815;;Solís 1815;Jardín de Infantes Nucleado B (EPCjs 04/05º);JIN B (04);4304-8692;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;5;1;CONSTITUCION;HTAL. J.M. PENNA;106776;99991.5;-58.3894;-34.6293
227;20158400;201584;0;Solís 1815;;Solís 1815;Esc. Primaria Común N° 04 Cnel. de Marina Tomas Espora;EPjs 04;4304-8692;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;5;1;CONSTITUCION;HTAL. J.M. PENNA;106776;99991.5;-58.3894;-34.6293
90;20097502;200975;2;Francisco Acuña de Figueroa 850;;Francisco Acuña de Figueroa 850;Jardín de Infantes Nucleado D (EPCjc 19/02º);JIN D (19);4862-4167/4453;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103749;103119;-58.4224;-34.6012
90;20152600;201526;0;Francisco Acuña de Figueroa 850;;Francisco Acuña de Figueroa 850;Esc. Primaria Común Nº 19 Florencio Balcarce;EPjc 19;4862-4167;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103749;103119;-58.4224;-34.6012
459;20133000;201330;0;Güemes 4610;Darregueyra 2369;Güemes 4610;Esc. Primaria Común Nº 20 Carlos Maria Biedma;EPjc 20;4773-4747;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103608;105297;-58.424;-34.5815
90;20037600;200376;0;Francisco Acuña de Figueroa 850;;Francisco Acuña de Figueroa 850;Esc. Primaria p/Adultos Nº 19 Florencio Balcarce;EPA 19;4862-4167;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103749;103119;-58.4224;-34.6012
91;20097500;200975;0;Pringles 1165;Pueyrredon 632 - Boulogne Sur Mer 635/655;Pringles 1165;Jardín de Infantes Nucleado D (EPCjs 20/02º) [Sede];JIN D (20) (s);4862-4453;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103390;103417;-58.4263;-34.5985
91;20040400;200404;0;Pringles 1165;Pueyrredon 632 - Boulogne Sur Mer 635/655;Pringles 1165;Esc. Primaria Común Nº 20 Rosario Vera Peñaloza;EPjs 20;4862-9561;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103390;103417;-58.4263;-34.5985
91;20198700;201987;0;Pringles 1165;Pueyrredon 632 - Boulogne Sur Mer 635/655;Pringles 1165;CENOF Centro Pringles;CENOF Pringles;4862-9561;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103390;103417;-58.4263;-34.5985
92;20097503;200975;3;Sánchez de Bustamante 260;;Sánchez de Bustamante 260;Jardín de Infantes Nucleado D (EPCjs 22/02º);JIN D (22);4861-3431 4862-4453;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104425;102540;-58.4151;-34.6064
92;20021400;200214;0;Sánchez de Bustamante 260;;Sánchez de Bustamante 260;Esc. Primaria Común Nº 22 Carlos Javier Benielli;EPjs 22;4861-3431;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104425;102540;-58.4151;-34.6064
250;20162100;201621;0;Avda. Manuel Montes de Oca 16;Interior del Hospital;Avda. Manuel Montes de Oca 16;Escuela Infantil N° 06/05° Rosario Vera Peñaloza;EI 06/05;4307-7202;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;5;4;BARRACAS;HTAL. DR. C. ARGERICH;107856;100058;-58.3776;-34.6287
251;20169700;201697;0;Avda. Caseros 1555;San Jose 1980;Avda. Caseros 1555;Jardín de Infantes Integral Nº 01/05º Walt Disney;JII 01/05;4306-7251;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;5;1;CONSTITUCION;HTAL. J.M. PENNA;107196;99641;-58.3848;-34.6325
252;20062100;200621;0;San Antonio 1136;;San Antonio 1136;Jardín de Infantes Integral Nº 02/05º Antonino Aberastain;JII 02/05;4301-2414;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108024;97111.5;-58.3758;-34.6553
253;20118200;201182;0;Juan Carlos Gómez 253;;Juan Carlos Gómez 253;Esc. de Comercio Nº 18 Reino de Suecia;EC 18;4304-8491;MedCom;Escuela de Comercio;1;Dir de Educación Media;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;106608;99105.6;-58.3912;-34.6373
253;20234700;202347;0;Juan Carlos Gómez 253;;Juan Carlos Gomez 253;Esc. de Educación Media N° 01/05° E.Reingreso Norberto Julio Morresi;EEM 01/05 R;4304-8491;MedAdu;Escuela de Educación Media de Reingreso;1;Dir de Educación Media;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;106608;99105.6;-58.3912;-34.6373
254;20145600;201456;0;Avda. Manuel Montes de Oca 121;Avda. Manuel Montes de Oca 123;Avda. Manuel Montes de Oca 121;Esc. Técnica Nº 04 República del Líbano;ET 04;4307-6913/6051;MedCom;Escuela Técnica;1;Dir de Educación Técnica;5;4;BARRACAS;HTAL. DR. C. ARGERICH;107890;99906.5;-58.3773;-34.6301
255;20006200;200062;0;José A. Cortejarena 3350;;José A. Cortejarena 3350;Esc. de Recuperación Nº 05;ER 05;4911-0796;PriEsp;Escuela de Recuperación;1;Dir de Educación Especial;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;104976;98351.6;-58.409;-34.6441
256;20121600;201216;0;Vieytes 942;Gral. Araoz de Lamadrid 1943 - Vieytes 950;Vieytes 942;Esc. Técnica Nº 10 Fray Luis Beltran;ET 10;4301-5830 4302-1679;MedCom;Escuela Técnica;1;Dir de Educación Técnica;5;4;BARRACAS;HTAL. DR. C. ARGERICH;107711;98420.5;-58.3792;-34.6435
257;20084300;200843;0;Santa Magdalena 431;Santa Magdalena 441 - Santa Magdalena 451;Santa Magdalena 431;Esc. Técnica Nº 14 Libertad;ET 14;4301-0366/4418;MedCom;Escuela Técnica;1;Dir de Educación Técnica;5;4;BARRACAS;HTAL. J.M. PENNA;107531;97938.5;-58.3812;-34.6478
258;20169400;201694;0;Avda. Martín García 874;Isabel La Católica 199;Avda. Martín García 874;Esc. Técnica Nº 15 Maipu;ET 15;4362-4443/6376;MedCom;Escuela Técnica;1;Dir de Educación Técnica;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108111;99463.5;-58.3748;-34.6341
259;20152500;201525;0;Arcamendía 743;Arcamendia 719 - Arcamendia 793;Arcamendía 743;Liceo Comercial Nº 03 Jose Manuel Estrada;Lic Com 03;4301-2992;MedCom;Liceo Comercial;1;Dir de Educación Media;5;4;BARRACAS;HTAL. DR. C. ARGERICH;107622;98697.5;-58.3802;-34.641
293;20132800;201328;0;Arcamendia 743;Avda. Suarez S/N - Coronel  Rico S/N - Arcamendia 743;Arcamendia 743;Esc. Normal Superior Nº 05 Gral. Don Martín Miguel de Güemes;ENS 05 M M Güemes;4302-7727/4301-9690;IniCom - PriCom - MedCom - SNUCom;Escuela Normal Superior;1;Dir de Formación Docente;5;4;BARRACAS;HTAL. DR. C. ARGERICH;107655;98595.4;-58.3798;-34.6419
266;20132700;201327;0;Dr. Ramón Carrillo 375;;Dr. Ramón Carrillo 317;Centro Educativo p/Niños c/Trastornos Emocionales Severos Nº 01;CENTES 01;4305-3381;IniEsp - PriEsp;CENTES (Centro Educ. p/ Niños con Trastornos Emocionales Severos);1;Dir de Educación Especial;5;4;BARRACAS;HTAL. J.M. PENNA;107465;99088.8;-58.3819;-34.6375
261;20220000;202200;0;Iriarte 3880;;Iriarte 3880;Jardín de Infantes Integral Nº 10/05º (sede);JII 10/05 (s);4912-2862;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;5;4;BARRACAS;HTAL. J.M. PENNA;105448;97609.3;-58.4039;-34.6508
262;20083800;200838;0;Zavaleta 204;Uspallata 2898 - Los Patos;Zavaleta 204;Esc. Técnica Nº 07 Dolores Lavalle de Lavalle;ET 07;4912-3792;MedCom;Escuela Técnica;1;Dir de Educación Técnica;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;105525;98885.6;-58.403;-34.6393
264;20006000;200060;0;Combate de los Pozos 1881;;Combate de los Pozos 1881;Esc. Hospitalaria Nº 02 Dr. J. P. Garrahan;EH 02;4943-7363;IniEsp - PriEsp - Otras;Escuela Hospitalaria;1;Dir de Educación Especial;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;106568;99866.5;-58.3917;-34.6305
265;20184566;201845;66;Combate de los Pozos 2133;;Combate de los Pozos 2133;Centro de Alfabetización, Educación Básica y Trabajo N° 70 CeNaReSo;CAEByT 70;4305-0091/99;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;106611;99545.5;-58.3912;-34.6333
290;20054900;200549;0;Brandsen 2570;;Brandsen 2570;Centro Educativo de Nivel Secundario N° 49;CENS 49;4305-6666/6485 4362-7840;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;5;4;BARRACAS;HTAL. J.M. PENNA;107164;98872.5;-58.3852;-34.6394
228;20061700;200617;0;San José 1985;;San José 1985;Jardín de Infantes Nucleado B (EPCjs 06/05º) (Sede);JIN B (06) (s);4304-2848;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;5;1;CONSTITUCION;HTAL. J.M. PENNA;107125;99684.5;-58.3856;-34.6321
228;20169800;201698;0;San José 1985;;San José 1985;Esc. Primaria Común N° 06 Tomas Guido;EPjs 06;4304-8350;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;5;1;CONSTITUCION;HTAL. J.M. PENNA;107125;99684.5;-58.3856;-34.6321
229;20159600;201596;0;Avda. Caseros 734;;Avda. Caseros 734;Jardín de Infantes Nucleado A (EPCjs 07/05º) (Sede);JIN A (07) (s);4307-6901;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108106;100226;-58.3749;-34.6272
229;20077200;200772;0;Avda. Caseros 734;;Avda. Caseros 734;Esc. Primaria Común N° 07 Juan de Garay;EPjs 07;4307-7801;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108106;100226;-58.3749;-34.6272
318;20083900;200839;0;Avda. Jujuy 150;Avda. Jujuy 146;Avda. Jujuy 150;Liceo Nº 10 Ricardo Rojas;Lic 10;4931-5889;MedCom;Liceo;1;Dir de Educación Media;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105299;101933;-58.4055;-34.6118
318;20141200;201412;0;Avda. Jujuy 150;Avda. Jujuy 146;Avda. Jujuy 150;Bachillerato con Orientación Artística N° 04 Xul Solar;BOA 04 X Solar;4931-5889;MedAdu;BOA (Bachillerato con Orientacion Artistica);1;Dir de Educación Artística;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105299;101933;-58.4055;-34.6118
319;20050600;200506;0;Cochabamba 2830;Cochabamba 2860;Cochabamba 2830;Esc. Técnica Nº 11 Manuel Belgrano;ET 11;4941-9884/0268;MedCom;Escuela Técnica;1;Dir de Educación Técnica;6;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;105385;100385;-58.4046;-34.6258
320;20084000;200840;0;Avda. Jujuy 780;Avda. Jujuy s/n - Avda.  Independencia 2631;Avda. Jujuy 780;Esc. Técnica Nº 25 Tte. 1º de Artilleria Fray Luis Beltran;ET 25;4943-0535/0571;MedCom;Escuela Técnica;1;Dir de Educación Técnica;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105491;101198;-58.4034;-34.6185
2379;20156600;201566;0;Colpayo 132;;Colpayo 132;Esc. de Educ. Espec. Nº 34 Gral. San Martín;EEE 34;4931-2718 4957-0248;PriEsp - Otras;Escuela de Educación Especial;1;Dir de Educación Especial;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102040;101210;-58.4411;-34.6184
322;20086500;200865;0;Avda. Jujuy 255;Avda. Jujuy 253 - Avda. Jujuy 251;Avda. Jujuy 255;Esc. Técnica Nº 26 Confederacion Suiza;ET 26;4931-1947/7231/7700;MedCom - Otras;Escuela Técnica - CAET;1;Dir de Educación Técnica;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105289;101800;-58.4056;-34.613
323;20129800;201298;0;Avda. Boedo 760;Boedo S/N - Maza 861 - Maza 847;Avda. Boedo 760;Esc. Técnica Nº 29 Reconquista de Buenos Aires;ET 29;4931-0118 4957-2920;MedCom;Escuela Técnica;1;Dir de Educación Técnica;6;5;BOEDO;HTAL. DR. J.M. RAMOS MEJÍA;104315;100829;-58.4162;-34.6218
324;20086600;200866;0;Gral. Urquiza 277;Moreno 3117;Gral. Urquiza 277;Esc. Normal Superior Nº 02 en Lenguas Vivas Mariano Acosta;ENS 02 M Acosta;4931-7981/7893/3913;PriCom - MedCom - SNUCom;Escuela Normal Superior;1;Dir de Formación Docente;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;104884;101726;-58.41;-34.6137
324;20141100;201411;0;Gral. Urquiza 277;Moreno 3117;Gral. Urquiza 277;Inst. de Educación. Superior Mariano Acosta;IES M Acosta;4931-7981/7893/3913;SNUCom;Instituto de Educación Superior;1;Dir de Formación Docente;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;104884;101726;-58.41;-34.6137
325;20177800;201778;0;La Rioja 1042;La Rioja 1040;La Rioja 1042;Esc. Normal Superior Nº 08 Presidente Julio Argentino Roca (sede);ENS 08 J A Roca (s);4931-1551/2283;MedCom - SNUCom;Escuela Normal Superior;1;Dir de Formación Docente;6;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;105153;100738;-58.4071;-34.6226
454;20023901;200239;1;Avda. Federico Lacroze 2971;Federico Lacroze;Avda. Federico Lacroze 2971;Jardín de Infantes Nucleado B (EPCjs 15/09º);JIN B (15);4551-5252;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;9;13;COLEGIALES;HTAL. DR. PIROVANO;101370;105960;-58.4484;-34.5755
454;20108100;201081;0;Avda. Federico Lacroze 2971;Federico Lacroze;Avda. Federico Lacroze 2971;Esc. Primaria Común Nº 15 Cap. Gral. Bernardo O'Higgins;EPjc 15;4551-5252;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;9;13;COLEGIALES;HTAL. DR. PIROVANO;101370;105960;-58.4484;-34.5755
454;20146300;201463;0;Avda. Federico Lacroze 2971;Federico Lacroze;Avda. Federico Lacroze 2971;Esc. Primaria p/Adultos Nº 15 Cap. Gral. Bernardo O'Higgins;EPA 15;4551-5252;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;9;13;COLEGIALES;HTAL. DR. PIROVANO;101370;105960;-58.4484;-34.5755
455;20035800;200358;0;Moldes 1102;;Moldes 1102;Esc. Primaria Común Nº 16 Cap. de Fragata Carlos Maria Moyano;EPjs 16;4783-3922;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;9;13;COLEGIALES;HTAL. DR. PIROVANO;101066;106520;-58.4517;-34.5705
455;20146200;201462;0;Moldes 1102;;Moldes 1102;Esc. Primaria p/Adultos Nº 16 Cap. de Fragata Carlos Maria Moyano;EPA 16;4783-3922;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;9;13;COLEGIALES;HTAL. DR. PIROVANO;101066;106520;-58.4517;-34.5705
456;20080300;200803;0;Paraguay 4301;Armenia 2214 - Armenia 2224;Paraguay 4301;Jardín de Infantes Integral Nº 04/09º;JII 04/09;4832-8178;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103754;104808;-58.4224;-34.5859
456;20081100;200811;0;Paraguay 4301;Armenia 2214 - Armenia 2224;Armenia 2214;Esc. Primaria Común Nº 17 Blas Parera;EPjc 17;4832-1978 4804-2956;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103754;104808;-58.4224;-34.5859
456;20146400;201464;0;Paraguay 4301;Armenia 2214 - Armenia 2224;Armenia 2214;Esc. Primaria p/Adultos Nº 17 Blas Parera;EPA 17;4832-1978 4831-1978;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103754;104808;-58.4224;-34.5859
457;20095402;200954;2;Malabia 964;;Malabia 964;Jardín de Infantes Nucleado D (EPCjc 18/09º);JIN D (18);4772-1694;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102719;103806;-58.4337;-34.595
457;20073500;200735;0;Malabia 964;;Malabia 964;Esc. Primaria Común Nº 18 Yapeyu;EPjc 18;4772-1694 4774-7424;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102719;103806;-58.4337;-34.595
457;20194500;201945;0;Malabia 964;;Malabia 964;Esc. de Música N° 08;EMus 08;4772-1694;Otras;Escuela de Música - Primaria;1;Dir de Educación Primaria;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102719;103806;-58.4337;-34.595
458;20095401;200954;1;Humboldt 742;;Humboldt 742;Jardín de Infantes Nucleado D (EPCjs 19/09º);JIN D (19);4854-8363;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;101699;104104;-58.4448;-34.5923
458;20100900;201009;0;Humboldt 742;;Humboldt 742;Esc. Primaria Común Nº 19 Provincia del Chubut;EPjs 19;4854-8363;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;101699;104104;-58.4448;-34.5923
459;20033600;200336;0;Güemes 4610;Darregueyra 2369;Darregueyra 2369;Jardín de Infantes Nucleado C (EPCjc 20/09º) [Sede];JIN C (20) (s);4775-1328;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103608;105297;-58.424;-34.5815
